"Date","Price","Open","High","Low","Change %"
"01/18/2022","-0.479","-0.455","-0.455","-0.483","-1.24%"
"01/17/2022","-0.485","-0.477","-0.457","-0.485","0.41%"
"01/14/2022","-0.483","-0.499","-0.483","-0.515","-4.36%"
"01/13/2022","-0.505","-0.497","-0.497","-0.509","0.40%"
"01/12/2022","-0.503","-0.479","-0.479","-0.511","5.45%"
"01/11/2022","-0.477","-0.481","-0.477","-0.486","-0.42%"
"01/10/2022","-0.479","-0.488","-0.479","-0.503","1.91%"
"01/07/2022","-0.470","-0.517","-0.470","-0.517","-8.02%"
"01/06/2022","-0.511","-0.535","-0.511","-0.547","-6.24%"
"01/05/2022","-0.545","-0.557","-0.545","-0.561","-4.55%"
"01/04/2022","-0.571","-0.559","-0.547","-0.571","1.78%"
"01/03/2022","-0.561","-0.577","-0.561","-0.581","-3.61%"
